Position	RE	Deviance	df	prob	formula
pos1	0.163085344949	87903.00092751495	3	0	count ~ mut * base - mut : base
pos0	0.00128772674562	694.0847158908276	3	4.02429325909e-150	count ~ mut * base - mut : base
pos3	0.00031668923926	170.69549996117047	3	9.00568004373e-37	count ~ mut * base - mut : base
pos2	0.00356121116954	1919.49282038327	3	0	count ~ mut * base - mut : base
pos2:pos3	0.000584615862906	315.10795010607194	9	1.62266848921e-62	count ~ mut * base1 * base2 - mut : base1 : base2
pos1:pos3	0.000182860015616	98.5615484168663	9	3.07369152125e-17	count ~ mut * base1 * base2 - mut : base1 : base2
pos0:pos3	0.000329878335923	177.80442306259826	9	1.45562602852e-33	count ~ mut * base1 * base2 - mut : base1 : base2
pos0:pos2	0.00017719341854	95.50725259284694	9	1.27074608173e-16	count ~ mut * base1 * base2 - mut : base1 : base2
pos1:pos2	0.000607620910304	327.50767065373185	9	3.76672106358e-65	count ~ mut * base1 * base2 - mut : base1 : base2
pos0:pos1	0.000543474773693	292.9329030206009	9	8.22807678105e-58	count ~ mut * base1 * base2 - mut : base1 : base2
pos0:pos1:pos2	0.000122607581058	66.0854861903615	27	3.98403586976e-05	count ~ mut * base1 * base2 * base3 - mut : base1 : base2 : base3
pos0:pos2:pos3	0.000104892470111	56.53704139001303	27	0.000736073197791	count ~ mut * base1 * base2 * base3 - mut : base1 : base2 : base3
pos0:pos1:pos3	9.00425516263e-05	48.53293532656847	27	0.00669066434967	count ~ mut * base1 * base2 * base3 - mut : base1 : base2 : base3
pos1:pos2:pos3	0.000251066391988	135.3247852816049	27	2.22741880922e-16	count ~ mut * base1 * base2 * base3 - mut : base1 : base2 : base3
pos0:pos1:pos2:pos3	0.000258733607481	139.4574144320382	81	5.88119102964e-05	count ~ mut * base1 * base2 * base3 * base4 - mut : base1 : base2 : base3 : base4
